driveWorkAccessibility,0.9974255393717106,0.021367961180266903
driveSecondaryAccessibility,0.9066224835811785,0.03859738301559056
transitWorkAccessibility,1.0000046752228473,3.632711330597224e-05
transitSecondaryAccessibility,1.0000021009053837,1.6324318735654615e-05
averageVehicleDelayPerPassengerTrip,0.8740377238876577,0.1440648804434472
motorizedVehicleMilesTraveled_total,nan,nan
busCrowding,1.3972647133540326,0.029436961091221348
averageTravelCostBurden_Work,0.6666614724665595,0.07719955417348724
averageTravelCostBurden_Secondary,1.308754060464922,0.2505412258917749
costBenefitAnalysis,0.07770406196500022,2.6217058534323174e-05
sustainability_GHG,0.7302341643474546,0.033350102470601314
sustainability_PM,0.0,0.0
TollRevenue,12064.282688391004,13714.907050353708
VMT,70567.02373411655,3300.1485860612243
